id;timestamp;app_user_id;username;nome_completo;session_id;tabella;operazione;record_id;ip_address;db_user;dati_prima;dati_dopo
57363;2025-06-20 00:37:19;;;;;immobile;U;28426;::1/128;postgres;{'id': 28426, 'natura': 'Edificio Stress 1', 'partita_id': 10389, 'consistenza': '230 mq', 'localita_id': 185, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 2'};{'id': 28426, 'natura': 'Edificio Stress 1', 'partita_id': 10469, 'consistenza': '230 mq', 'localita_id': 185, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 2'}
57364;2025-06-20 00:37:19;;;;;immobile;U;28427;::1/128;postgres;{'id': 28427, 'natura': 'Edificio Stress 2', 'partita_id': 10389, 'consistenza': '166 mq', 'localita_id': 183, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 5'};{'id': 28427, 'natura': 'Edificio Stress 2', 'partita_id': 10469, 'consistenza': '166 mq', 'localita_id': 183, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 5'}
57365;2025-06-20 00:37:19;;;;;immobile;U;28428;::1/128;postgres;{'id': 28428, 'natura': 'Edificio Stress 3', 'partita_id': 10389, 'consistenza': '124 mq', 'localita_id': 186, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'};{'id': 28428, 'natura': 'Edificio Stress 3', 'partita_id': 10469, 'consistenza': '124 mq', 'localita_id': 186, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'}
57366;2025-06-20 00:37:19;;;;;partita;I;10470;::1/128;postgres;;{'id': 10470, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '2025-06-04', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1557, 'suffisso_partita': None, 'numero_provenienza': '1478'}
57367;2025-06-20 00:37:19;;;;;partita_possessore;I;10470;::1/128;postgres;;{'id': 10470, 'quota': None, 'titolo': 'proprieta esclusiva', 'partita_id': 10470, 'tipo_partita': 'principale', 'data_modifica': '2025-06-20T00:37:19', 'possessore_id': 1842, 'data_creazione': '2025-06-20T00:37:19'}
57368;2025-06-20 00:37:19;;;;;variazione;I;970;::1/128;postgres;;{'id': 970, 'tipo': 'Vendita', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'data_variazione': '2025-05-27', 'numero_riferimento': None, 'partita_origine_id': 10391, 'nominativo_riferimento': None, 'partita_destinazione_id': 10470}
57369;2025-06-20 00:37:19;;;;;contratto;I;970;::1/128;postgres;;{'id': 970, 'note': None, 'tipo': 'Atto di Compravendita', 'notaio': 'Notaio Stress Test', 'repertorio': None, 'data_modifica': '2025-06-20T00:37:19', 'variazione_id': 970, 'data_contratto': '2025-03-17', 'data_creazione': '2025-06-20T00:37:19'}
57370;2025-06-20 00:37:19;;;;;partita;U;10391;::1/128;postgres;{'id': 10391, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '1998-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1478, 'suffisso_partita': None, 'numero_provenienza': None};{'id': 10391, 'tipo': 'principale', 'stato': 'inattiva', 'comune_id': 22, 'data_chiusura': '2025-05-27', 'data_impianto': '1998-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1478, 'suffisso_partita': None, 'numero_provenienza': None}
57371;2025-06-20 00:37:19;;;;;immobile;U;28432;::1/128;postgres;{'id': 28432, 'natura': 'Edificio Stress 1', 'partita_id': 10391, 'consistenza': '154 mq', 'localita_id': 187, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 2'};{'id': 28432, 'natura': 'Edificio Stress 1', 'partita_id': 10470, 'consistenza': '154 mq', 'localita_id': 187, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 2'}
57372;2025-06-20 00:37:19;;;;;immobile;U;28433;::1/128;postgres;{'id': 28433, 'natura': 'Edificio Stress 2', 'partita_id': 10391, 'consistenza': '208 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'};{'id': 28433, 'natura': 'Edificio Stress 2', 'partita_id': 10470, 'consistenza': '208 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'}
57373;2025-06-20 00:37:19;;;;;immobile;U;28434;::1/128;postgres;{'id': 28434, 'natura': 'Edificio Stress 3', 'partita_id': 10391, 'consistenza': '198 mq', 'localita_id': 188, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'};{'id': 28434, 'natura': 'Edificio Stress 3', 'partita_id': 10470, 'consistenza': '198 mq', 'localita_id': 188, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'}
57374;2025-06-20 00:37:19;;;;;partita;I;10471;::1/128;postgres;;{'id': 10471, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '2025-05-01', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1558, 'suffisso_partita': None, 'numero_provenienza': '1479'}
57375;2025-06-20 00:37:19;;;;;partita_possessore;I;10471;::1/128;postgres;;{'id': 10471, 'quota': None, 'titolo': 'proprieta esclusiva', 'partita_id': 10471, 'tipo_partita': 'principale', 'data_modifica': '2025-06-20T00:37:19', 'possessore_id': 1888, 'data_creazione': '2025-06-20T00:37:19'}
57376;2025-06-20 00:37:19;;;;;variazione;I;971;::1/128;postgres;;{'id': 971, 'tipo': 'Vendita', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'data_variazione': '2025-04-04', 'numero_riferimento': None, 'partita_origine_id': 10392, 'nominativo_riferimento': None, 'partita_destinazione_id': 10471}
57377;2025-06-20 00:37:19;;;;;contratto;I;971;::1/128;postgres;;{'id': 971, 'note': None, 'tipo': 'Atto di Compravendita', 'notaio': 'Notaio Stress Test', 'repertorio': None, 'data_modifica': '2025-06-20T00:37:19', 'variazione_id': 971, 'data_contratto': '2025-04-15', 'data_creazione': '2025-06-20T00:37:19'}
57378;2025-06-20 00:37:19;;;;;partita;U;10392;::1/128;postgres;{'id': 10392, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '1993-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1479, 'suffisso_partita': None, 'numero_provenienza': None};{'id': 10392, 'tipo': 'principale', 'stato': 'inattiva', 'comune_id': 22, 'data_chiusura': '2025-04-04', 'data_impianto': '1993-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1479, 'suffisso_partita': None, 'numero_provenienza': None}
57379;2025-06-20 00:37:19;;;;;immobile;U;28435;::1/128;postgres;{'id': 28435, 'natura': 'Edificio Stress 1', 'partita_id': 10392, 'consistenza': '164 mq', 'localita_id': 183, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 5'};{'id': 28435, 'natura': 'Edificio Stress 1', 'partita_id': 10471, 'consistenza': '164 mq', 'localita_id': 183, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 5'}
57380;2025-06-20 00:37:19;;;;;immobile;U;28436;::1/128;postgres;{'id': 28436, 'natura': 'Edificio Stress 2', 'partita_id': 10392, 'consistenza': '197 mq', 'localita_id': 185, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'};{'id': 28436, 'natura': 'Edificio Stress 2', 'partita_id': 10471, 'consistenza': '197 mq', 'localita_id': 185, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'}
57381;2025-06-20 00:37:19;;;;;immobile;U;28437;::1/128;postgres;{'id': 28437, 'natura': 'Edificio Stress 3', 'partita_id': 10392, 'consistenza': '126 mq', 'localita_id': 188, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'};{'id': 28437, 'natura': 'Edificio Stress 3', 'partita_id': 10471, 'consistenza': '126 mq', 'localita_id': 188, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'}
57382;2025-06-20 00:37:19;;;;;partita;I;10472;::1/128;postgres;;{'id': 10472, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '2025-05-11', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1559, 'suffisso_partita': None, 'numero_provenienza': '1486'}
57383;2025-06-20 00:37:19;;;;;partita_possessore;I;10472;::1/128;postgres;;{'id': 10472, 'quota': None, 'titolo': 'proprieta esclusiva', 'partita_id': 10472, 'tipo_partita': 'principale', 'data_modifica': '2025-06-20T00:37:19', 'possessore_id': 1876, 'data_creazione': '2025-06-20T00:37:19'}
57384;2025-06-20 00:37:19;;;;;variazione;I;972;::1/128;postgres;;{'id': 972, 'tipo': 'Vendita', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'data_variazione': '2025-05-20', 'numero_riferimento': None, 'partita_origine_id': 10399, 'nominativo_riferimento': None, 'partita_destinazione_id': 10472}
57385;2025-06-20 00:37:19;;;;;contratto;I;972;::1/128;postgres;;{'id': 972, 'note': None, 'tipo': 'Atto di Compravendita', 'notaio': 'Notaio Stress Test', 'repertorio': None, 'data_modifica': '2025-06-20T00:37:19', 'variazione_id': 972, 'data_contratto': '2025-04-11', 'data_creazione': '2025-06-20T00:37:19'}
57386;2025-06-20 00:37:19;;;;;partita;U;10399;::1/128;postgres;{'id': 10399, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '1986-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1486, 'suffisso_partita': None, 'numero_provenienza': None};{'id': 10399, 'tipo': 'principale', 'stato': 'inattiva', 'comune_id': 22, 'data_chiusura': '2025-05-20', 'data_impianto': '1986-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1486, 'suffisso_partita': None, 'numero_provenienza': None}
57387;2025-06-20 00:37:19;;;;;immobile;U;28456;::1/128;postgres;{'id': 28456, 'natura': 'Edificio Stress 1', 'partita_id': 10399, 'consistenza': '230 mq', 'localita_id': 183, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'};{'id': 28456, 'natura': 'Edificio Stress 1', 'partita_id': 10472, 'consistenza': '230 mq', 'localita_id': 183, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'}
57388;2025-06-20 00:37:19;;;;;immobile;U;28457;::1/128;postgres;{'id': 28457, 'natura': 'Edificio Stress 2', 'partita_id': 10399, 'consistenza': '150 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'};{'id': 28457, 'natura': 'Edificio Stress 2', 'partita_id': 10472, 'consistenza': '150 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 3'}
57389;2025-06-20 00:37:19;;;;;immobile;U;28458;::1/128;postgres;{'id': 28458, 'natura': 'Edificio Stress 3', 'partita_id': 10399, 'consistenza': '241 mq', 'localita_id': 186, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'};{'id': 28458, 'natura': 'Edificio Stress 3', 'partita_id': 10472, 'consistenza': '241 mq', 'localita_id': 186, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'}
57390;2025-06-20 00:37:19;;;;;partita;I;10473;::1/128;postgres;;{'id': 10473, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '2025-04-01', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1560, 'suffisso_partita': None, 'numero_provenienza': '1496'}
57391;2025-06-20 00:37:19;;;;;partita_possessore;I;10473;::1/128;postgres;;{'id': 10473, 'quota': None, 'titolo': 'proprieta esclusiva', 'partita_id': 10473, 'tipo_partita': 'principale', 'data_modifica': '2025-06-20T00:37:19', 'possessore_id': 1885, 'data_creazione': '2025-06-20T00:37:19'}
57392;2025-06-20 00:37:19;;;;;variazione;I;973;::1/128;postgres;;{'id': 973, 'tipo': 'Vendita', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'data_variazione': '2025-03-21', 'numero_riferimento': None, 'partita_origine_id': 10409, 'nominativo_riferimento': None, 'partita_destinazione_id': 10473}
57393;2025-06-20 00:37:19;;;;;contratto;I;973;::1/128;postgres;;{'id': 973, 'note': None, 'tipo': 'Atto di Compravendita', 'notaio': 'Notaio Stress Test', 'repertorio': None, 'data_modifica': '2025-06-20T00:37:19', 'variazione_id': 973, 'data_contratto': '2025-03-14', 'data_creazione': '2025-06-20T00:37:19'}
57394;2025-06-20 00:37:19;;;;;partita;U;10409;::1/128;postgres;{'id': 10409, 'tipo': 'principale', 'stato': 'attiva', 'comune_id': 22, 'data_chiusura': None, 'data_impianto': '1980-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1496, 'suffisso_partita': None, 'numero_provenienza': None};{'id': 10409, 'tipo': 'principale', 'stato': 'inattiva', 'comune_id': 22, 'data_chiusura': '2025-03-21', 'data_impianto': '1980-06-20', 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'numero_partita': 1496, 'suffisso_partita': None, 'numero_provenienza': None}
57395;2025-06-20 00:37:19;;;;;immobile;U;28486;::1/128;postgres;{'id': 28486, 'natura': 'Edificio Stress 1', 'partita_id': 10409, 'consistenza': '89 mq', 'localita_id': 186, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'};{'id': 28486, 'natura': 'Edificio Stress 1', 'partita_id': 10473, 'consistenza': '89 mq', 'localita_id': 186, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'}
57396;2025-06-20 00:37:19;;;;;immobile;U;28487;::1/128;postgres;{'id': 28487, 'natura': 'Edificio Stress 2', 'partita_id': 10409, 'consistenza': '91 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 2'};{'id': 28487, 'natura': 'Edificio Stress 2', 'partita_id': 10473, 'consistenza': '91 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 2'}
57397;2025-06-20 00:37:19;;;;;immobile;U;28488;::1/128;postgres;{'id': 28488, 'natura': 'Edificio Stress 3', 'partita_id': 10409, 'consistenza': '220 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'};{'id': 28488, 'natura': 'Edificio Stress 3', 'partita_id': 10473, 'consistenza': '220 mq', 'localita_id': 184, 'numero_vani': None, 'numero_piani': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'classificazione': 'Classe Stress 1'}
57398;2025-06-20 00:37:19;;;;;comune;I;23;::1/128;postgres;;{'id': 23, 'nome': 'Comune Stress Test 20', 'note': None, 'regione': 'Regione Stress', 'provincia': 'Prov 20', 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'codice_catastale': None, 'data_istituzione': None, 'data_soppressione': None}
57399;2025-06-20 00:37:19;;;;;localita;I;191;::1/128;postgres;;{'id': 191, 'nome': 'Roma 1', 'civico': '78', 'tipo_id': 9, 'comune_id': 23, 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'tipologia_stradale': 'Via'}
57400;2025-06-20 00:37:19;;;;;localita;I;192;::1/128;postgres;;{'id': 192, 'nome': 'LibertÃ\xa0 2', 'civico': '5', 'tipo_id': 10, 'comune_id': 23, 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'tipologia_stradale': 'Piazza'}
57404;2025-06-20 00:37:19;;;;;localita;I;196;::1/128;postgres;;{'id': 196, 'nome': 'LibertÃ\xa0 6', 'civico': '28', 'tipo_id': 10, 'comune_id': 23, 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'tipologia_stradale': 'Piazza'}
57405;2025-06-20 00:37:19;;;;;localita;I;197;::1/128;postgres;;{'id': 197, 'nome': 'Roma 7', 'civico': '66', 'tipo_id': 9, 'comune_id': 23, 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'tipologia_stradale': 'Via'}
57406;2025-06-20 00:37:19;;;;;localita;I;198;::1/128;postgres;;{'id': 198, 'nome': 'LibertÃ\xa0 8', 'civico': '34', 'tipo_id': 10, 'comune_id': 23, 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'tipologia_stradale': 'Piazza'}
57407;2025-06-20 00:37:19;;;;;localita;I;199;::1/128;postgres;;{'id': 199, 'nome': 'Roma 9', 'civico': '92', 'tipo_id': 9, 'comune_id': 23, 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'tipologia_stradale': 'Via'}
57408;2025-06-20 00:37:19;;;;;localita;I;200;::1/128;postgres;;{'id': 200, 'nome': 'LibertÃ\xa0 10', 'civico': '48', 'tipo_id': 10, 'comune_id': 23, 'periodo_id': None, 'data_modifica': '2025-06-20T00:37:19', 'data_creazione': '2025-06-20T00:37:19', 'tipologia_stradale': 'Piazza'}
57409;2025-06-20 00:37:19;;;;;possessore;I;1901;::1/128;postgres;;{'id': 1901, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 1', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-1 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57410;2025-06-20 00:37:19;;;;;possessore;I;1902;::1/128;postgres;;{'id': 1902, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 2', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-2 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57411;2025-06-20 00:37:19;;;;;possessore;I;1903;::1/128;postgres;;{'id': 1903, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 3', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-3 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57412;2025-06-20 00:37:19;;;;;possessore;I;1904;::1/128;postgres;;{'id': 1904, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 4', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-4 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57413;2025-06-20 00:37:19;;;;;possessore;I;1905;::1/128;postgres;;{'id': 1905, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 5', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-5 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57414;2025-06-20 00:37:19;;;;;possessore;I;1906;::1/128;postgres;;{'id': 1906, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 6', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-6 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57415;2025-06-20 00:37:19;;;;;possessore;I;1907;::1/128;postgres;;{'id': 1907, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 7', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-7 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57416;2025-06-20 00:37:19;;;;;possessore;I;1908;::1/128;postgres;;{'id': 1908, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 8', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-8 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57417;2025-06-20 00:37:19;;;;;possessore;I;1909;::1/128;postgres;;{'id': 1909, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 9', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-9 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57418;2025-06-20 00:37:19;;;;;possessore;I;1910;::1/128;postgres;;{'id': 1910, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 10', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-10 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57419;2025-06-20 00:37:19;;;;;possessore;I;1911;::1/128;postgres;;{'id': 1911, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 11', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-11 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57420;2025-06-20 00:37:19;;;;;possessore;I;1912;::1/128;postgres;;{'id': 1912, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 12', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-12 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57421;2025-06-20 00:37:19;;;;;possessore;I;1913;::1/128;postgres;;{'id': 1913, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 13', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-13 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57422;2025-06-20 00:37:19;;;;;possessore;I;1914;::1/128;postgres;;{'id': 1914, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 14', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-14 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57423;2025-06-20 00:37:19;;;;;possessore;I;1915;::1/128;postgres;;{'id': 1915, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 15', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-15 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57424;2025-06-20 00:37:19;;;;;possessore;I;1916;::1/128;postgres;;{'id': 1916, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 16', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-16 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57425;2025-06-20 00:37:19;;;;;possessore;I;1917;::1/128;postgres;;{'id': 1917, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 17', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-17 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57426;2025-06-20 00:37:19;;;;;possessore;I;1918;::1/128;postgres;;{'id': 1918, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 18', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-18 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57427;2025-06-20 00:37:19;;;;;possessore;I;1919;::1/128;postgres;;{'id': 1919, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 19', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-19 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57428;2025-06-20 00:37:19;;;;;possessore;I;1920;::1/128;postgres;;{'id': 1920, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 20', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-20 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57429;2025-06-20 00:37:19;;;;;possessore;I;1921;::1/128;postgres;;{'id': 1921, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 21', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-21 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
57430;2025-06-20 00:37:19;;;;;possessore;I;1922;::1/128;postgres;;{'id': 1922, 'attivo': True, 'comune_id': 23, 'paternita': 'fu Test', 'cognome_nome': 'Stress 22', 'data_modifica': '2025-06-20T00:37:19', 'nome_completo': 'Possessore 20-22 Rossi', 'data_creazione': '2025-06-20T00:37:19'}
